0,1,27,0.012685791569782688,346,20.0,0.0
0,1,27,0.0017805051173769978,346,20.0,0.0
0,1,404,0.0016487886941179012,346,20.0,0.0
0,1,425,0.0016469194464682506,346,20.0,0.0
0,1,415,0.0015868457853536817,346,60.0,0.0
0,1,397,0.0015572715931344934,346,60.0,0.0
0,1,376,0.00165082742648096,346,60.0,0.0
0,1,144,0.0015528491876917348,346,60.0,0.0
0,1,344,0.0015604564544415447,346,60.0,0.0
0,1,323,0.001561803295519484,346,100.0,0.0
0,1,302,0.001558741843944208,346,100.0,0.0
0,1,280,0.0015545525170454241,346,100.0,0.0
0,1,258,0.0015538001963624761,346,100.0,0.0
0,1,246,0.001559544207869135,346,100.0,0.0
0,1,246,0.001563004311315075,346,100.0,0.0
0,1,250,0.001563004311315075,346,100.0,0.0
0,1,254,0.0015586196355059988,346,100.0,0.0
0,1,256,0.0016481314481051185,346,100.0,0.0
0,1,266,0.001557823239138019,346,100.0,0.0
0,1,251,0.0016451234316548393,346,200.0,0.0
0,1,263,0.0015720302787394546,346,200.0,0.0
0,1,44,0.001595776186774193,346,200.0,0.0
0,1,55,0.0016541353509609796,346,200.0,0.0
0,1,56,0.001652826027386339,346,200.0,0.0
0,1,55,0.0015612958581091186,346,80.0,0.0
0,1,63,0.001561757915172595,346,80.0,0.0
0,1,64,0.001562918463218522,346,80.0,0.0
0,1,65,0.0015617478310091966,346,80.0,0.0
0,1,69,0.0015633663236637538,346,80.0,0.0
0,1,69,0.001558686596660362,346,100.0,0.0
0,1,68,0.0015615058501492398,346,100.0,0.0
0,1,68,0.0015676152074628736,346,100.0,0.0
0,1,74,0.0015676152074628736,346,100.0,0.0
0,1,78,0.0015614655272960462,346,100.0,0.0
0,1,76,0.0015596514756314732,346,80.0,0.0
0,1,80,0.0015594101439137269,346,80.0,0.0
0,1,88,0.0015568606202214018,346,80.0,0.0
0,1,97,0.0015637723136403849,346,80.0,0.0
0,1,97,0.0015570426912091943,346,80.0,0.0
0,1,98,0.0015553689093237733,346,100.0,0.0
0,1,100,0.0015610993567264043,346,100.0,0.0
0,1,85,0.0015619209605534634,346,100.0,0.0
0,1,88,0.0015616133879399212,346,100.0,0.0
0,1,76,0.0015616133879399212,346,100.0,0.0
0,1,69,0.001562514598752339,346,80.0,0.0
0,1,73,0.0015866081073694015,346,80.0,0.0
0,1,73,0.0015632097116974467,346,80.0,0.0
0,1,78,0.0015648801713224654,346,80.0,0.0
0,1,76,0.0015641397393655835,346,80.0,0.0
0,1,65,0.0015654760614915951,346,100.0,0.0
0,1,52,0.001560620906436679,346,100.0,0.0
0,1,52,0.001562654244935097,346,100.0,0.0
0,1,64,0.0015688624937839181,346,100.0,0.0
0,1,64,0.0015669550848354363,346,100.0,0.0
0,1,72,0.0015669550848354363,346,80.0,0.0
0,1,60,0.0015631070047585915,346,80.0,0.0
0,1,55,0.0015759224738184077,346,80.0,0.0
0,1,45,0.001560357464341087,346,80.0,0.0
0,1,45,0.0015675356247495417,346,80.0,0.0
0,1,41,0.0015636088815335816,346,100.0,0.0
0,1,49,0.0015627030428593273,346,100.0,0.0
0,1,51,0.0015549406130062936,346,100.0,0.0
0,1,51,0.0015600119363452251,346,100.0,0.0
0,1,56,0.0015611866845674548,346,100.0,0.0
0,1,58,0.0015596833235890911,346,80.0,0.0
0,1,57,0.0015596833235890911,346,80.0,0.0
0,1,63,0.001561322733938183,346,80.0,0.0
0,1,73,0.0015831809865009042,346,80.0,0.0
0,1,67,0.0015767923091632914,346,100.0,0.0
0,1,53,0.0015594956070218876,346,100.0,0.0
0,1,263,0.0015583736026785618,346,100.0,0.0
0,1,253,0.001558807141238277,346,100.0,0.0
0,1,255,0.0015624876818756365,346,100.0,0.0
0,1,261,0.0015591504605804581,346,100.0,0.0
0,1,37,0.0015596967336445786,346,100.0,0.0
0,1,37,0.0015565834195879727,346,100.0,0.0
0,1,264,0.0015607602143205904,346,100.0,0.0
0,1,49,0.0015607602143205904,346,100.0,0.0
0,1,53,0.0015614789680157178,346,180.0,0.0
0,1,57,0.0015812369007421158,346,180.0,0.0
0,1,61,0.0015604598102582686,346,180.0,0.0
0,1,61,0.00156198148090346,346,180.0,0.0
0,1,62,0.001560172940058398,346,180.0,0.0
0,1,61,0.001564310027249836,346,100.0,0.0
0,1,64,0.0015586531153640023,346,100.0,0.0
0,1,64,0.001557166323307238,346,100.0,0.0
0,1,61,0.0015580791349141421,346,100.0,0.0
0,1,73,0.001563838033086492,346,100.0,0.0
0,1,75,0.001563838033086492,346,80.0,0.0
0,1,68,0.0015621697964333038,346,80.0,0.0
0,1,79,0.0015879952772534537,346,80.0,0.0
0,1,83,0.0015592509729006083,346,80.0,0.0
0,1,81,0.0015628157945464082,346,80.0,0.0
0,1,87,0.001557918563033672,346,80.0,0.0
0,1,89,0.0015530751961370813,346,80.0,0.0
0,1,89,0.0015605051151967688,346,80.0,0.0
0,1,91,0.001551778204541469,346,80.0,0.0
0,1,94,0.0015650253038969554,346,80.0,0.0
0,1,98,0.0015548856348470807,346,180.0,0.0
0,1,97,0.0015548856348470807,346,180.0,0.0
0,1,100,0.0015496141888500924,346,180.0,0.0
0,1,87,0.0015505479846059495,346,180.0,0.0
