latitude,longitude,car_heading,car_velocity,lateral_acc,longitudinal_acc,packet_rate,rtt,speed,car_distance
0,0,0,0,0,0,0,0,0,0
37.383467920769924,126.65678390378422,89.0,0.0017653393920875962,0.0,0.0,0,0,0,0
37.383467920769874,126.65678390378412,89.0,0.0017653393920875962,0.0,0.0,0,0,0,0
37.38346787371971,126.65678389158333,89.0,-0.005186683224739138,0.0,0.0,0,0,0,0
37.38346787371974,126.65678389158366,89.0,-0.005186683224739138,0.0,0.0,0,0,0,0
37.383467933100846,126.65678385674555,89.0,-0.011600967198126385,0.0,0.0,0,0,0,0
37.38346789780912,126.65678383916821,89.0,-0.0030903251342887586,0.0,0.0,0,0,0,0
37.383467918233855,126.65678386307317,89.0,0.022508124723740502,0.0,0.0,0,0,0,0
37.38346788442609,126.65678385822032,89.0,0.013370267048917351,0.0,0.0,0,0,0,0
37.38346788442585,126.65678385822089,89.0,0.013370267048917351,0.0,0.0,0,0,0,0
37.38346789983299,126.6567838606482,89.0,-0.0031673945644754946,0.0,0.0,0,0,0,0
37.38346789983299,126.6567838606482,89.0,-0.0031673945644754946,0.0,0.0,0,0,0,0
37.38346796349666,126.65678386502297,89.0,0.054801837763496786,0.0,0.0,0,0,0,0
37.383467926011,126.6567838866829,89.0,-0.04407097766292055,0.0,0.0,0,0,0,0
37.38346792601138,126.65678388668277,89.0,-0.04407097766292055,0.0,0.0,0,0,0,0
37.38346794219231,126.65678384393132,89.0,0.029739694110188366,0.0,0.0,0,0,0,0
37.38346793798855,126.65678383930069,89.0,-0.026740499387149966,0.0,0.0,0,0,0,0
37.38346794990031,126.65678386427167,89.0,0.0011867344585410836,0.0,0.0,0,0,0,0
37.38346792953398,126.65678386293872,89.0,-0.0076078212566006165,0.0,0.0,0,0,0,0
37.383467970504235,126.65678383947721,89.0,0.011076448837379183,0.0,0.0,0,0,0,0
37.38346797873974,126.6567838388254,89.0,-0.010050751255737629,0.0,0.0,0,0,0,0
37.38346797873982,126.65678383882518,89.0,-0.010050751255737629,0.0,0.0,0,0,0,0
37.38346797038473,126.65678389033337,89.0,-0.008437628356632192,0.0,0.0,0,0,0,0
37.38346798462257,126.65678381875534,89.0,-0.05194014183006326,0.0,0.0,0,0,0,0
37.38346795341133,126.65678385558186,89.0,0.020143421219506085,0.0,0.0,0,0,0,0
37.38346796584228,126.65678384421433,89.0,-0.051282044221107596,0.0,0.0,0,0,0,0
37.38346796584319,126.65678384421395,89.0,-0.051282044221107596,0.0,0.0,0,0,0,0
37.38346799058804,126.65678387795641,89.0,0.02926528949019959,0.0,0.0,0,0,0,0
37.383467990588045,126.65678387795641,89.0,0.02926528949019959,0.0,0.0,0,0,0,0
37.383467951747576,126.65678383976754,89.0,-0.017727982539761322,0.0,0.0,0,0,0,0
37.38346795174773,126.65678383976739,89.0,-0.017727982539761322,0.0,0.0,0,0,0,0
37.38346795784783,126.6567838372107,89.0,0.03132143638845873,0.0,0.0,0,0,0,0
37.383467998248776,126.65678383951605,89.0,-0.06258421186083966,0.0,0.0,0,0,0,0
37.38346794007597,126.6567838750659,89.0,-0.027804822533145396,0.0,0.0,0,0,0,0
37.38346794007647,126.65678387506523,89.0,-0.027804822533145396,0.0,0.0,0,0,0,0
37.38346793483073,126.65678388640801,89.0,0.007003870257960133,0.0,0.0,0,0,0,0
37.38346793483054,126.65678388640842,89.0,0.007003870257960133,0.0,0.0,0,0,0,0
37.38346791656989,126.65678388630104,89.0,-0.013260008293137851,0.0,0.0,0,0,0,0
37.383467922622806,126.65678387126195,89.0,0.01387449551653863,0.0,0.0,0,0,0,0
37.38346795055003,126.65678385708792,89.0,-0.029546837139753198,0.0,0.0,0,0,0,0
37.38346797523906,126.65678386446248,89.0,0.042425875440083485,0.0,0.0,0,0,0,0
37.38346797523868,126.65678386446267,89.0,0.042425875440083485,0.0,0.0,0,0,0,0
37.38346795527686,126.65678387401921,89.0,-0.021597870551178913,0.0,0.0,0,0,0,0
37.383467927078506,126.65678388755087,89.0,-0.0044928984381857676,0.0,0.0,0,0,0,0
37.38346795714751,126.65678387266918,89.0,0.044600651658536085,0.0,0.0,0,0,0,0
37.383467892285196,126.65678388125873,89.0,-0.03512032942865485,0.0,0.0,0,0,0,0
37.38346797632486,126.65678383004293,89.0,0.030447934921848347,0.0,0.0,0,0,0,0
37.38346797632458,126.65678383004305,89.0,0.030447934921848347,0.0,0.0,0,0,0,0
37.38346794893416,126.65678386495715,89.0,0.015849178804841026,0.0,0.0,0,0,0,0
37.38346790295359,126.65678382574495,89.0,0.03327504253493485,0.0,0.0,0,0,0,0
37.383467902952994,126.65678382574526,89.0,0.03327504253493485,0.0,0.0,0,0,0,0
37.383467951521354,126.65678382904548,89.0,0.022715627761024003,0.0,0.0,0,0,0,0
37.38346796336574,126.65678384311578,89.0,0.028022541852055813,0.0,0.0,0,0,0,0
37.38346789239972,126.65678386067613,89.0,-0.050867027188876576,0.0,0.0,0,0,0,0
37.38346798067572,126.65678382247931,89.0,-0.04564918894938562,0.0,0.0,0,0,0,0
37.38346798067695,126.65678382247947,89.0,-0.04564918894938562,0.0,0.0,0,0,0,0
37.383467927354125,126.6567838702843,89.0,0.01196712407718143,0.0,0.0,0,0,0,0
37.38346792766518,126.65678385786869,89.0,-0.020226912780767048,0.0,0.0,0,0,0,0
37.383467927665535,126.6567838578682,89.0,-0.020226912780767048,0.0,0.0,0,0,0,0
