latitude,longitude,car_heading,car_velocity,lateral_acc,longitudinal_acc,packet_rate,rtt,speed,car_distance
0,0,0,0,0,0,0,0,0,0
37.36207595174863,126.64728177770223,-39.246556112975526,0.0010564380755110833,-3.4740939631616285e-05,0.00019528670975021522,0,0,0,0
37.36207595099027,126.64728177450277,-39.244849588872256,0.0003498906775602363,0.00036117435407195087,-0.00011819839475782411,0,0,0,0
37.362075952646755,126.64728177066796,-39.24310666507006,0.0010079789198319438,-0.0001510888379579378,-8.309910051512931e-05,0,0,0,0
37.36207596193759,126.64728176751443,-39.24073763297196,0.0012952169731851888,0.00015947767608292057,-7.09337938246186e-05,0,0,0,0
37.362075953629784,126.64728176198896,-39.24048522167871,-0.000491734967752182,7.31630677306643e-05,-0.0001391518192040322,0,0,0,0
37.362076002543056,126.64728176710668,-39.23660880143163,0.0032354881704315017,-0.0004178977944184879,0.00016482516462451658,0,0,0,0
37.36207608049165,126.6472817617423,-39.23310741577117,0.0037208326184803076,0.0002794232726432291,-0.00013786413359789752,0,0,0,0
37.36207616429022,126.6472817200648,-39.23184531784699,0.007175057005261602,-0.00016126654592108473,-0.00019407846732764664,0,0,0,0
37.36207625509592,126.64728165472442,-39.22626431220985,0.01029269792340287,-0.00017911519540860903,9.572082101238127e-05,0,0,0,0
37.362076357818246,126.6472815886948,-39.228268259973845,0.009476237452237054,-2.8594408984367997e-05,0.00010241681641895008,0,0,0,0
37.362076470490535,126.64728150629192,-39.2242024555658,0.013866544377193694,-0.00040624190631079085,5.138437452781624e-05,0,0,0,0
37.362076594991514,126.64728141015944,-39.22164174992136,0.013861641200764083,0.0002777285232783551,-0.00011451109006076505,0,0,0,0
37.362076726204926,126.64728130333931,-39.219469617003256,0.016472494940570157,-0.0004830173512323488,-0.00010489666488511819,0,0,0,0
37.36207686682403,126.6472811902232,-39.218763466080816,0.018901956568804515,1.815378097770735e-05,0.0001961821139645439,0,0,0,0
37.362076689322926,126.6472818139999,-39.22092145701032,0.005077237651606378,0.0001665624440298104,-5.752803191661283e-05,0,0,0,0
37.36207660933573,126.64728206991668,-39.2206074066242,0.0016487549641307187,-0.00027132440490813554,2.0940646389684968e-05,0,0,0,0
37.36207661891217,126.6472820671826,-39.21775499514618,0.0029269265086359435,8.834314879130076e-05,0.00015515202909294093,0,0,0,0
37.36207665767083,126.6472820588238,-39.21904907691825,0.0009447155639617187,0.0003826868624894715,-6.236258134647723e-05,0,0,0,0
37.36207668861581,126.64728205734515,-39.22189562700632,0.0006762014988107412,-5.478923940634843e-05,0.0003142210527752987,0,0,0,0
37.362076691321064,126.64728210700363,-39.22541474768755,-0.046802095744262986,0.0004020165265319162,0.003489359570348589,0,0,0,0
37.36207525479938,126.6472845979235,-39.24713582906648,-0.4734068305752902,5.96655401326389e-05,0.00391455404550368,0,0,0,0
37.36207146967247,126.64729097846447,-39.33554662844105,-0.8770545720667656,-2.6153802375106575e-05,0.0038648215188341597,0,0,0,0
37.362065725036686,126.6473005184859,-39.48517398918793,-1.164106346572004,-0.0007422064933997741,0.0034858534219274393,0,0,0,0
37.36205787949773,126.64731344774637,-39.65085060306026,-1.6477995800957417,-0.00023709398667612694,0.0037813917007771727,0,0,0,0
37.36204752855775,126.64733020295176,-39.84332346407001,-1.942523403544493,-0.0005624828633929071,0.0007737658324934286,0,0,0,0
37.36203622008234,126.647348432563,-40.06686751416402,-2.0478521994265795,-0.0001450978535448878,0.0004005407109377399,0,0,0,0
37.362024269169645,126.64736748483631,-40.081373092888015,-2.1452729088881695,-0.0016117564966548585,-0.00019108399966743129,0,0,0,0
37.36201193085409,126.64738730553427,-39.80188256634361,-2.1965628571673497,-0.0005007315252470155,0.00039833505776941066,0,0,0,0
37.36199940960501,126.64740769335945,-39.412247347410926,-2.2346751520723673,-0.00016193203030019518,-0.00034785478303050543,0,0,0,0
37.36198718489686,126.6474279027299,-39.059145980255465,-2.0993463557406313,0.0005486410065627818,-0.0016174771745260206,0,0,0,0
37.36197612423543,126.64744621654447,-39.25462770110235,-1.769451142600415,-0.00046436296049131697,-0.0043383808818374964,0,0,0,0
37.36196784735671,126.64745985219506,-39.32657808263821,-1.2049420183864101,0.0006766517130760935,-0.004266461930363618,0,0,0,0
37.36196224878069,126.64746909287639,-39.25623802707432,-0.7647500165695313,-0.00017564321566678994,-0.004099270618324381,0,0,0,0
37.3619590919765,126.64747448573266,-39.21875256107734,-0.3632155365423686,-0.00013468563619676395,-0.0034053306869321043,0,0,0,0
37.36195809820666,126.64747636689668,-39.19927210507993,0.022806061228888466,-0.00012569330665039547,-0.002687258896806765,0,0,0,0
