0,1,2815,0.0015138053560010138,346,0,871.5722083619993
0,1,3006,0.0015138053560010138,346,40.0,869.5415222790718
0,1,214,0.0014801377544828036,346,40.0,868.0186460211793
0,1,214,0.0015074495136100882,346,40.0,866.402181591009
0,1,221,0.0015466316081149635,346,40.0,864.5357344725774
0,1,221,0.0015660909959132666,346,80.0,864.5357344725774
0,1,212,0.0015297803451634528,346,80.0,862.609585393716
0,1,186,0.0016323167746645057,346,80.0,860.9419493291263
0,1,174,0.0015334529301126397,346,80.0,859.3801124793868
0,1,161,0.0015336522572620337,346,80.0,857.5627927197407
0,1,158,0.0015214182956515903,346,100.0,855.7271872702192
0,1,159,0.0015218171507189477,346,100.0,853.6688634117
0,1,156,0.001532597870120434,346,100.0,851.5914222895873
0,1,157,0.001532597870120434,346,100.0,850.0002044097967
0,1,153,0.0015343754555614177,346,100.0,850.0002044097967
0,1,153,0.0015333071138018109,346,80.0,847.8048803252806
0,1,153,0.0015214214856625263,346,80.0,846.145227123101
0,1,154,0.0015383832078757868,346,80.0,844.2632665983418
0,1,158,0.0015283529295299397,346,80.0,842.2922673633557
0,1,150,0.0015177205199803387,346,80.0,840.1040100057119
0,1,149,0.0015257546709001163,346,100.0,838.38566405248
0,1,138,0.0015372734537534905,346,100.0,836.2804598618785
0,1,133,0.0015372734537534905,346,100.0,834.6087753771119
0,1,133,0.001534398167894379,346,100.0,834.6087753771119
0,1,144,0.0015499667135534985,346,100.0,832.4007113161293
0,1,140,0.0015155839078971277,346,80.0,830.7277099425273
0,1,140,0.0015342213539188882,346,80.0,828.7841379515427
0,1,147,0.0015192251437592319,346,80.0,827.0262297240906
0,1,136,0.0015162632302067997,346,80.0,825.0066050379755
0,1,144,0.0015237681676195274,346,80.0,823.4093812841764
0,1,140,0.0015358531571032308,346,100.0,821.630043570212
0,1,140,0.0015358531571032308,346,100.0,819.8693565376143
0,1,133,0.0015205224322840487,346,100.0,819.8693565376143
0,1,136,0.0015466299598110233,346,100.0,817.9773366262804
0,1,116,0.001417808599688151,346,100.0,816.4128053578163
0,1,116,0.0015015087044781556,346,80.0,814.5299174124232
0,1,119,0.0015194366973437614,346,80.0,812.6716307317134
0,1,118,0.0014993322609273315,346,80.0,810.9455548304757
0,1,115,0.0015239265774507087,346,80.0,809.3371062766279
0,1,114,0.0015239265774507087,346,80.0,807.5896586284489
0,1,101,0.001528076132714197,346,100.0,806.1014324032805
0,1,96,0.001541350400570985,346,100.0,804.6535799421432
0,1,93,0.0016291119138761353,346,100.0,802.9505594014677
0,1,97,0.0015535473671477156,346,100.0,801.4973578379403
0,1,108,0.001627157447190205,346,100.0,801.4973578379403
0,1,121,0.0016342910245307645,346,80.0,799.9294535047343
0,1,129,0.0015312217388597734,346,80.0,798.0969847965135
0,1,129,0.00153486067231299,346,80.0,796.6228106382316
0,1,129,0.0015336052567616978,346,80.0,794.7697207855387
0,1,126,0.00151746660113975,346,80.0,793.3914702333732
0,1,126,0.0015204172933512416,346,100.0,791.4066801652015
0,1,130,0.0015397755147512876,346,100.0,789.5253720584269
0,1,118,0.0015397755147512876,346,100.0,788.0533783910998
0,1,111,0.0015282386582267018,346,100.0,786.1205156192799
0,1,109,0.0015181333193853106,346,100.0,786.1205156192799
0,1,114,0.0015890646519063575,346,80.0,784.6370844445308
0,1,115,0.0015345733999232306,346,80.0,783.0721300248032
0,1,110,0.001488472248120216,346,80.0,781.1534405529338
0,1,110,0.0014929942038587444,346,80.0,779.2136332323336
0,1,101,0.0014615094414108841,346,80.0,777.6477824627182
0,1,91,0.0015372115763092834,346,80.0,775.6696042573786
0,1,95,0.0015372115763092834,346,80.0,773.662706477789
0,1,90,0.0016048888270488383,363,80.0,773.662706477789
0,1,313,0.0015375079819130316,346,80.0,772.0264625546735
0,1,530,0.0015409232441982942,346,80.0,769.9319470157824
0,1,749,0.001616183734690368,363,180.0,768.2118702984793
0,1,970,0.0013954513852482155,363,180.0,766.0486029841463
0,1,1192,0.0016121569958714834,363,180.0,763.7301532099406
0,1,1192,0.0016121569958714834,363,180.0,761.8633487454089
0,1,1410,0.0014789491980817294,363,180.0,761.8633487454089
0,1,1643,0.0015740868443253437,363,80.0,759.4676115653754
0,1,1864,0.0016131887184083966,363,80.0,757.0017214900749
0,1,2091,0.0016025914083979268,363,80.0,754.9810325907958
0,1,2324,0.001583587570791881,363,80.0,752.3961194603937
0,1,2545,0.0015127481114482666,346,80.0,750.2818356867926
0,1,2770,0.0015407285656500456,346,100.0,747.690119951188
0,1,2994,0.0015203488015655758,346,100.0,745.4869260937436
0,1,3209,0.0015203488015655758,346,100.0,742.5629854640379
0,1,3209,0.0015158435303235726,346,100.0,742.5629854640379
0,1,3438,0.0015884266428520754,363,80.0,737.3457902639348
0,1,3664,0.0016477422161868796,346,80.0,737.3457902639348
0,1,3906,0.001428643754879116,346,80.0,734.9695785880754
0,1,4120,0.0015130477770259492,346,80.0,731.9707262169013
0,1,4381,0.0013851267787382733,346,80.0,728.9372625570912
0,1,4602,0.0014542729773415759,346,100.0,725.867517178186
0,1,4828,0.0015531267219753594,346,100.0,723.3881716560858
0,1,5042,0.0015531267219753594,346,100.0,720.3228383245336
0,1,5243,0.0016169504339784515,346,100.0,718.1801248570275
0,1,5456,0.0015289277640407888,346,100.0,714.5782414616408
0,1,5673,0.0016305322886725126,363,80.0,714.5782414616408
0,1,5898,0.0015025207343070395,346,80.0,709.2400576337905
0,1,6106,0.001501013291850816,346,80.0,709.2400576337905
0,1,6321,0.0013086279917400832,346,80.0,703.3947438944533
0,1,6542,0.0016751318369506978,363,100.0,700.5525636508631
0,1,6752,0.0015040670598111662,346,100.0,700.5525636508631
0,1,6965,0.001510982497860387,346,100.0,697.9802777912437
0,1,7193,0.0015226130504916759,363,100.0,695.0127577572185
0,1,7411,0.001456916987920843,346,100.0,692.2929893801166
0,1,7638,0.0013693605916666196,346,80.0,689.1130569161973
0,1,7638,0.0013693605916666196,346,80.0,686.1789480698656
0,1,7879,0.001433229257751894,346,80.0,686.1789480698656
0,1,8134,0.0013555149199849432,346,80.0,680.921516906884
0,1,8342,0.0016682444287596245,346,80.0,680.921516906884
0,1,8559,0.0014613740426037553,346,100.0,678.0137995087783
0,1,8781,0.0016071165005399164,363,100.0,675.6959819979505
0,1,9020,0.001471409566200439,346,100.0,672.8150803498839
0,1,9220,0.0016144770287634125,346,100.0,670.5323582790662
0,1,9425,0.001303537124281753,346,100.0,667.7055260615736
0,1,9646,0.001303537124281753,346,80.0,664.9105165795556
0,1,9868,0.0014630624329577625,346,80.0,664.9105165795556
0,1,10101,0.0013043701489317719,346,80.0,659.4195465405145
0,1,10332,0.0014577716632245517,346,80.0,659.4195465405145
0,1,10550,0.001319434800120376,346,100.0,656.7274749636387
0,1,10777,0.0014127817416818695,346,100.0,654.0717570816328
0,1,11028,0.0013034376074425222,346,100.0,651.4437058601759
0,1,11028,0.0013034376074425222,346,100.0,648.3173453056734
0,1,11278,0.0013735312672729062,346,100.0,648.3173453056734
0,1,11520,0.0013485655832763388,346,80.0,645.729809708667
0,1,11720,0.001492430718855442,346,80.0,643.6688589665812
0,1,11921,0.0013502217921712528,346,80.0,641.1045851892669
0,1,12122,0.0013502217921712528,346,80.0,638.0445938830098
0,1,12322,0.0013401210849665116,346,80.0,638.0445938830098
0,1,12554,0.0013817361462599995,346,100.0,633.4833246424447
0,1,12773,0.0014394944254437823,346,100.0,633.4833246424447
0,1,13034,0.0013254323953566958,346,100.0,630.9566393433812
0,1,13277,0.0013195427738028017,346,100.0,627.9234405460817
