0,1,0,0.0018040667560891622,346,0,1282.182330903395
0,1,0,0.0017150866968817771,346,0,1285.302022982598
0,1,0,0.0017152346746532841,346,0,1287.9133180939505
0,1,0,0.0017153603744592327,346,0,1291.319932737968
0,1,0,0.001711603433045123,346,80.0,1293.963788096347
0,1,0,0.001709740191163771,346,80.0,1296.6260246879199
0,1,0,0.0017057150460035447,346,80.0,1299.8462039885023
0,1,0,0.001712967136527062,346,80.0,1299.8462039885023
0,1,0,0.0017155773513351847,346,80.0,1302.5742312236832
0,1,0,0.0017143775689452514,346,80.0,1306.1671402663037
0,1,0,0.0017156807895377733,346,80.0,1308.9626303920106
0,1,0,0.00171528333045725,346,80.0,1312.349759999859
0,1,0,0.0017154597308891202,346,80.0,1316.0604699704104
0,1,0,0.001714640890858071,346,80.0,1318.9495700046004
0,1,0,0.0017126982645588817,346,180.0,1322.4451785571403
0,1,0,0.0017153238790692618,346,180.0,1325.370278126202
0,1,0,0.001715161696122763,346,180.0,1325.370278126202
0,1,0,0.001714569988539833,346,180.0,1328.3308507485692
0,1,0,0.0017157659833061407,346,180.0,1332.1974861867134
0,1,0,0.0017161839610034839,346,80.0,1335.1888749821276
0,1,0,0.0017143431405208607,346,80.0,1338.7940564150742
0,1,0,0.0017161717840164612,346,80.0,1341.8133150831848
0,1,0,0.0017154171481527012,346,80.0,1345.7522690514554
0,1,0,0.0017125224315630231,346,80.0,1348.7909187963633
0,1,0,0.0017108366733195246,346,100.0,1348.7909187963633
0,1,0,0.0017147401639557333,346,100.0,1348.7909187963633
0,1,0,0.0017152995496720052,346,100.0,1356.4295498023048
0,1,0,0.0017150806161497026,346,100.0,1359.4839188732224
0,1,0,0.0017140252492384952,346,100.0,1363.1460932434265
0,1,0,0.0017158045261237574,346,60.0,1367.1002618386376
0,1,0,0.0017159627726808897,346,60.0,1370.129799582219
0,1,0,0.0017154171481527012,346,60.0,1373.1462614445659
0,1,0,0.0017157619262681747,346,60.0,1376.7600454038777
0,1,0,0.0017153786227365837,346,60.0,1376.7600454038777
0,1,0,0.0017128620036022256,346,80.0,1380.6254110287623
0,1,0,0.0017162935616632765,346,80.0,1384.199461191879
0,1,0,0.001715475953440044,346,80.0,1387.151063609219
0,1,0,0.0017131632843626233,346,80.0,1390.98137970389
0,1,0,0.0017135941584050858,346,80.0,1394.4806548213164
0,1,0,0.0017115368187661426,346,100.0,1397.3888426483638
0,1,0,0.0017147502945100027,346,100.0,1397.3888426483638
0,1,0,0.0017132583412233873,346,100.0,1397.3888426483638
0,1,0,0.0017134909716474426,346,100.0,1397.3888426483638
0,1,0,0.0017157132433090658,346,100.0,1407.4455527733687
0,1,0,0.0017152508929478981,346,40.0,1407.4455527733687
0,1,0,0.0017153259065501864,346,40.0,1407.4455527733687
0,1,0,0.0017146753312428074,346,40.0,1407.4455527733687
0,1,0,0.0017159363962276643,346,40.0,1407.4455527733687
0,1,0,0.0017163564868857247,346,40.0,1407.4455527733687
0,1,0,0.0017155144832282042,346,40.0,1407.4455527733687
0,1,0,0.0017123365324938585,346,40.0,1426.4913382774616
0,1,0,0.001715812640621804,346,40.0,1426.4913382774616
0,1,0,0.0016782939661503056,346,40.0,1426.4913382774616
0,1,0,0.0017141851925348453,346,40.0,1436.04572988281
0,1,0,0.0017117084115236046,346,40.0,1436.04572988281
0,1,0,0.001710217713690423,346,40.0,1436.04572988281
0,1,0,0.0017081966175750498,346,40.0,1436.04572988281
